shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
DYz2YWbNytg,https://www.instagram.com/reel/DYz2YWbNytg/,clips,2026-05-26T17:29:37.000Z,1779816577,21276,803,20,128.218994140625,"Ele é um artista tão completo que não me surpreende ser tão bom criando conteúdo! Me faltou tempo de vídeo para dizer todas as coisas que aprendo com o @illumiro - eu pessoalmente não perco 1 vídeo e amo cada formato que ele cria, inclusive Lumi, saudades da criatividade em pessoa 💜",https://scontent-for2-2.cdninstagram.com/v/t51.71878-15/708333722_2398859343943657_2655282137984731366_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzkwNTcwNDQ2OTcxODMxMzgyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=gIkOpUmPrOgQ7kNvwGZmrEN&_nc_oc=Adqe0wSVDILR91GkbYmBf-_iPgD2UeCkmAndao7XZhXLGZo682aFKOfC-BywOoVlCQs&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af4bSltF07VGfqym6PKI_R2GffooWjpeAz4qKEcZyYdQaw&oe=6A1BD169
DYko7TgNDxF,https://www.instagram.com/reel/DYko7TgNDxF/,clips,2026-05-20T19:44:51.000Z,1779306291,137124,9233,44,86.0510025024414,"quando aprendemos isso em casal, conseguimos lidar melhor até no relacionamento com nós mesmos.",https://scontent-for2-1.cdninstagram.com/v/t51.71878-15/704032372_27136223522639687_8761587233247426792_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzkwMTQyMzE3NDQ2MDY1MjYxMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=VnfCB4Uv-AQQ7kNvwHa8YCG&_nc_oc=AdrqHLIS-6tiokbyG7Kh7e83v5bi7MPVxusNTQZbrL6GBCP3sZb0oHpbHhNxu5XYXk4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af4ObJJrnlir_aXfaLqWrmy6_J-B0trdnZEfo2Jcgmd4dg&oe=6A1BEDF5
DYSMw8NNxBd,https://www.instagram.com/reel/DYSMw8NNxBd/,clips,2026-05-13T16:18:00.000Z,1778689080,201088,10544,68,76.04499816894531,mudanças 💗,https://scontent-for2-2.cdninstagram.com/v/t51.71878-15/696907798_983240447532080_8423050933850459902_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=Mzg5NjIzMjc2NzM2ODEzODg0NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=oZ3RWe1jpDEQ7kNvwH4cb7E&_nc_oc=Adq7r7HDYfCtvIppyEcUIzoh9a4tdliHWyTOATAtlOBAjkakB3MKwoWAfL9Oe3gouiU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af4CPGrVXF6lhW8aVYaU6ojPrA5u6_RZvxDXW_Mg_R5INA&oe=6A1BBC2F
DYCvRxZtuBS,https://www.instagram.com/reel/DYCvRxZtuBS/,clips,2026-05-07T15:46:50.000Z,1778168810,402305,20612,97,161.16799926757812,"eu já me sentia amiga da Carol e muito antes de conhecer ela pessoalmente, isso acontece porque ela é A MELHOR em usar o conteúdo para gerar conexão! o Efeito Jornada não me deixa pular nada que ela posta, afinal, agora sou titia virtual da pequena Meimei! 💖🐰✨",https://scontent-for2-1.cdninstagram.com/v/t51.71878-15/683833302_953445964142449_2032995240406051021_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=Mzg5MTg4MDk1NzQ2MzQyMTAxMA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=Ib1bojYrjJMQ7kNvwGD2eB9&_nc_oc=AdqXBAuidV5tZcSq4MfPmP1TIw0jiPprUYHtBzVd4NyQW34RvekNowk7oHb1DdF1TtA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af5q2BAiaCvirwykzCnvfXrnUYxCGpSqXFMpEPswXwAwrg&oe=6A1BC51E
DX5FXQPhWZF,https://www.instagram.com/reel/DX5FXQPhWZF/,clips,2026-05-03T21:44:58.000Z,1777844698,3159024,401854,1328,91.02200317382812,amor é decisão. ❤️,https://scontent-for2-2.cdninstagram.com/v/t51.71878-15/658387905_2435812846930352_6685668066526694339_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=Mzg4OTE2MzM0MTQzMTkyNDI5Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=RLkLBjHe0d0Q7kNvwGPThhT&_nc_oc=AdrTLmlTzp_bYDLPodPb_zrtnYfqDDlPQweXnIEbQ_2P2gmiPY2UtPvfFCUDIV2SD3s&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af4Zerf5jv_FRa50a7JBrQhMV_1QPkLLjiIByzqpcQLlTw&oe=6A1BCC78
DXZQuU3ja97,https://www.instagram.com/reel/DXZQuU3ja97/,clips,2026-04-21T13:11:34.000Z,1776777094,136590,4123,290,91.71800231933594,"eu tinha medo do escuro, depois medo de falhar. mas agora escolhi ter medo de desistir pelo medo - e só assim pude acender a luz e ver as coisas mudarem. ☀️   🎥: @clayver___ foi uma honra ser dirigida por VOCÊ e seu time, obrigada por cada troca. o melhor!!!!! 💙",https://scontent-for2-2.cdninstagram.com/v/t51.71878-15/670788879_26501515159477565_7894763870854818418_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=Mzg4MDIwNjEwNjIwMzM2OTMzOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=Wzq680mAIR0Q7kNvwESvFpZ&_nc_oc=AdpY8QNfg4KPQJASs_YpZt-X2zcBW312s-qMFLEM3vSrjg9bRwqjx1CCnyq47Q7eEtA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af6p47FQUbnV6hlTXrd69rtXe9-gLQAue3lZzijPTx4FJw&oe=6A1BE936
DXSWgdXDuCY,https://www.instagram.com/reel/DXSWgdXDuCY/,clips,2026-04-18T20:42:51.000Z,1776544971,225695,7844,560,332.50799560546875,"uma carta pra você aberta pra VOCÊ, meu agradecimento aos participantes e minha promessa ao meu futuro! 💌💯🔮",https://scontent-for2-1.cdninstagram.com/v/t51.71878-15/670779018_1757797261862372_3863677885089035025_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=Mzg3ODI2MTIxNjY5MTI4MjA3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjY0MC5zZHIudmlkZW9fbmZyYW1lX2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=JzoTHBqmOl8Q7kNvwE8-uq5&_nc_oc=AdpjCNFBgKT9Ub1Um4DofBY-0dA1Dej_rvcepRRGK3qLvXNoWxGkRKDC-EZTaKH9VGA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af4rpGwukW01nQqIXhJ5AgfPLN_vnfE0oobNZVFLiI7EaA&oe=6A1BBAFA
DXMnTRgjf2C,https://www.instagram.com/reel/DXMnTRgjf2C/,clips,2026-04-16T15:14:01.000Z,1776352441,215523,3716,304,77.3219985961914,"💯 FORMATO COMBINADO é o último formato do desafio, e ele é o 1º passo para encontrar O SEU formato, com sua própria personalidade: você une 2 ou mais formatos que você mais gosta e cria algo único seu.   Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-1.cdninstagram.com/v/t51.82787-15/670788319_18546843172070133_2663415676786148404_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=Mzg3NjY0NjIyNzU0MjkzMjg2NjE4NTQ2ODQzMTY5MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=VtHpxHoGnC0Q7kNvwEowXZN&_nc_oc=AdoKoUUdANko2uj0OL1uZhqTTmpy5OM5mCPwCVpFeCNoX25j4H3Map2OieGOXXYZacA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=L9STjaDlvRm2D4h4wCsnvA&_nc_ss=7a22e&oh=00_Af72D2NclkS_bwGUGsrRJVxaWhjCqyq29FzgqyTL1tHW7Q&oe=6A1BE13A
DXJ9vPyDSSN,https://www.instagram.com/reel/DXJ9vPyDSSN/,clips,2026-04-15T14:31:04.000Z,1776263464,140931,3688,153,80.43299865722656,"💯 O NARRADOR (que é diferente de “narrado”) é um formato que começou como uma trend, mas funcionou tanto de formas originais que virou um formato oficial até hoje (o capcut tem essa ferramenta de narrador) - ele é super envolvente já que você conversa com “uma voz do além”.  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-1.cdninstagram.com/v/t51.82787-15/670739608_18546843607070133_9138320496330152048_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=Mzg3NTkwMDQ4MTkyNzQ1NTg4NTE4NTQ2ODQzNjA0MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=9k7oKzl6tJUQ7kNvwFXnMLN&_nc_oc=AdrTAYUTQ3OziPNx4n2hD1raugdweFYd_Gn0K-xfXJrTj74LCCO34fmgQmdfmHOvWkk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=i2yMR1jadlf7zQS7geaHWQ&_nc_ss=7a22e&oh=00_Af5isDYwxNOzU-WVeMqRpP7yL2iluR0wXKR0bJQ8q6CQ8g&oe=6A1BD418
DXHYCNIjYbP,https://www.instagram.com/reel/DXHYCNIjYbP/,clips,2026-04-14T14:26:05.000Z,1776176765,127830,4561,194,107.50800323486328,"💯 ANALOGIA é um formato que funciona porque facilita o entendimento do seu público para e compreender a mensagem que você quer transmitir.  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-2.cdninstagram.com/v/t51.82787-15/670525440_18546412264070133_8210167724577536934_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=Mzg3NTE3MTcwOTAzMjk1NzY0NzE4NTQ2NDEyMjYxMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=fdarFVFhihgQ7kNvwHRFz-x&_nc_oc=AdqxrrQ3VTpbrJ0fm646bsC0YzWJyK0aje41SB8nkcyvSfLerD6UP7GvYW-Ii4W1hKI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=i2yMR1jadlf7zQS7geaHWQ&_nc_ss=7a22e&oh=00_Af65j-pCGtjbJn2kQ-TC1EmuNOd7v70K46hhUxN3PcxAag&oe=6A1BEAC8
DXFCXLADb-c,https://www.instagram.com/reel/DXFCXLADb-c/,clips,2026-04-13T16:39:52.000Z,1776098392,164780,3836,107,77.78600311279297,"💯 CRIATIVO-PREGUIÇOSO é um formato pros preguiçosos de plantão 😅 Onde você só gasta energia pensando em um gancho chamativo/ criativo e depois passa o resto do vídeo de forma simples, apenas falando pra câmera.   Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-2.cdninstagram.com/v/t51.82787-15/670916099_18546412135070133_4336878186911728946_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=Mzg3NDUxMzQ0Mjg3NTIyODA2MDE4NTQ2NDEyMTMyMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=CUtLUMDeJZ8Q7kNvwH43jX1&_nc_oc=Adr0oBoB7H11TGsmS4o7TTr-fzSpD3mJNRUyJeKE5G0aLutk5VO_W7JyPx-8vnHQWJU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=i2yMR1jadlf7zQS7geaHWQ&_nc_ss=7a22e&oh=00_Af4NheoGH97mkIEfXYz6958U-pvS8gCpvLVwPiAaQbc6OA&oe=6A1BC0AF
DXCRAh4jU9C,https://www.instagram.com/reel/DXCRAh4jU9C/,clips,2026-04-12T14:46:42.000Z,1776005202,106918,2971,174,121.55500030517578,"💯 CONVERSA DE BAR é um dos formatos mais simples e ideal para os tímidos - já que você nem precisa olhar pra câmera! A câmera funciona como mais uma pessoa nessa “roda de conversa”  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-2.cdninstagram.com/v/t51.82787-15/669968937_18546052834070133_216896464884129267_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=Mzg3MzczMzQzMjY2NTAwMTc5NDE4NTQ2MDUyODI4MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=8jxD-_wi3tkQ7kNvwE3b_6v&_nc_oc=AdqKCJyZRrmLb3HTnM-TC-w2pk4nQ1ZWlBixecY0aYiIvB0xH6FXvqY8GY0rXFYHS5g&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=i2yMR1jadlf7zQS7geaHWQ&_nc_ss=7a22e&oh=00_Af7PbITRxSUfpZlDwivwW2n1y3YJqFBc06N4vkGCJ-P5mA&oe=6A1BE343
DW_oyhpjZYa,https://www.instagram.com/reel/DW_oyhpjZYa/,clips,2026-04-11T14:16:55.000Z,1775917015,121652,3195,102,159.72799682617188,"a única forma de não viciar na Malu e no Tanks, é não assistir!!! Por isso escolhi fazer uma ANÁLISE deles pra falar desse formato que naturalmente mostra que você SABE do que fala no seu nicho. Ele é o formato que mais funcionou no meu perfil até hoje!  💯 Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-1.cdninstagram.com/v/t51.82787-15/670776905_18545870221070133_1393734312547825919_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzg3Mjk5MzU5ODUyNjgyMTkxNDE4NTQ1ODcwMjE1MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=3VfPra0HkdsQ7kNvwF08U5K&_nc_oc=Adp8DNCd6O3RQk7-FMmsHA7STGOYc-oi67qND23tIw9no5pvWFuPGUoDTipipaf9Sho&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=i2yMR1jadlf7zQS7geaHWQ&_nc_ss=7a22e&oh=00_Af73usrlhIg-Yj6yf6wmXM76Bb9H4KpZXSP5_AOPg_wejQ&oe=6A1BD23C
DW9Dw5XDTJU,https://www.instagram.com/reel/DW9Dw5XDTJU/,clips,2026-04-10T14:13:27.000Z,1775830407,116040,3862,188,98.03399658203125,"💯 eu preciso confessar: PALESTRINHA é o meu formato criativo FAVORITO!! Ele é super divertido de assistir e super simples pra gravar - basta fazer um slide simples de algo que você quer convencer alguém, e showtime! 🐕  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-1.cdninstagram.com/v/t51.82787-15/669722433_18545689729070133_7486630454666979978_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzg3MjI2NzgwODg3MjkzNjAyMDE4NTQ1Njg5NzI2MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=r7lj3uZoMlEQ7kNvwGEe12m&_nc_oc=AdresSY7lDU3ME1YBciZRRgMGcPWFzXcSrrTpOVLhRcbgXlgX-wcYdgxXT0n_2CwbeA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=QW0f4vCurMnu7AjMLiAyzA&_nc_ss=7a22e&oh=00_Af5yFuwLqGyCksu_1pbipwASByD5iFmtAPpit48_RuSAZw&oe=6A1BE1D8
DW4FCm3DSNV,https://www.instagram.com/reel/DW4FCm3DSNV/,clips,2026-04-08T15:47:55.000Z,1775663275,146105,4623,183,48.50600051879883,"💯 COMPARAÇÃO é um dos formatos que mais dá resultado - já que ele é visual, gera conexão, fácil de passar a mensagem e claro, fácil de gravar!   Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-2.cdninstagram.com/v/t51.82787-15/663102224_18545247319070133_4029030343552562463_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=Mzg3MDg2NjA0OTEyMjI0NzUwOTE4NTQ1MjQ3MzE2MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=TFXhTZpyMhkQ7kNvwEs34FZ&_nc_oc=AdqQpFLnUlmO9I7v8qpcUro3wmzisQut2qFfCH8WjMWsVfjntzIYL1KV0eP0TPy97gQ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=QW0f4vCurMnu7AjMLiAyzA&_nc_ss=7a22e&oh=00_Af4cSgpArRBdUP-a5R11KxyRATMfwu0QyckSuZrqUzsMMA&oe=6A1BE583
DW1a14LjR2V,https://www.instagram.com/reel/DW1a14LjR2V/,clips,2026-04-07T15:04:34.000Z,1775574274,181442,7355,625,148.5590057373047,"💯 VLOG é um formato pra quem não tem tempo, basta ir gravando cenas de um dia (grave todos os conflitos que acontecer!!!) para depois você mostrar do começo ao final de um dia especial!  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-1.cdninstagram.com/v/t51.82787-15/660043348_18544934995070133_4184736787320190898_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=Mzg3MDExNzUwNjQ1OTcwNDcyNTE4NTQ0OTM0OTkyMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=EvaN1czlBj8Q7kNvwFmnXWF&_nc_oc=AdqLt-hAGyi8NtAdlpiDQwSPjNeUG-dd2jzdRn-zKO2_2v0LjAykB_aLpDpLpr9VQC8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=QW0f4vCurMnu7AjMLiAyzA&_nc_ss=7a22e&oh=00_Af5hiqc80R0iCJpTVMgbi5y7ESF11u3jxTtuWA_YQdHAHQ&oe=6A1BC34C
DWyxF2ajSkw,https://www.instagram.com/reel/DWyxF2ajSkw/,clips,2026-04-06T14:18:35.000Z,1775485115,104358,3100,437,77.50800323486328,"💯 TELA VERDE é um formato que usa duplo estímulo: auditivo e visual, assim, você captura atenção do público muito mais facilmente - sem falar do tom de fofoca que o brasileiro ama!!  Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-1.cdninstagram.com/v/t51.82787-15/660283535_18544709107070133_8911604831953163021_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=Mzg2OTM3MDkzNjE2ODYyMjM4NDE4NTQ0NzA5MTA0MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=IdKNSSAvdV8Q7kNvwHJV9D-&_nc_oc=AdrJWlZoKA485LYl6sFraINSe4zCJJBdhfEIDFzzDd3_1j1CtUK_42RvOD5PitIyy48&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-1.cdninstagram.com&_nc_gid=QW0f4vCurMnu7AjMLiAyzA&_nc_ss=7a22e&oh=00_Af6Zd_JAVUz7dAyKIbSY_sbaGajFcfvEn6UrmAhMi99LLQ&oe=6A1BEF46
DWwLtCUDaVi,https://www.instagram.com/reel/DWwLtCUDaVi/,clips,2026-04-05T14:15:05.000Z,1775398505,117815,6249,979,101.37799835205078,"💯 DIÁLOGO é um formato pra pessoas criativas, e que por incrível que pareça, ajuda a tornar a fala mais natural pq nem preciso olhar pra câmera pra falar.   Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-2.cdninstagram.com/v/t51.82787-15/659366261_18544464103070133_4602947152530267433_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=Mzg2ODY0MzU1MzI4MzI1MzYwMjE4NTQ0NDY0MTAwMDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=mrewRSyJO8gQ7kNvwFddvUC&_nc_oc=Adp2YSmboKOmifplsDG4L9TwRNWy58zxDrI2u1UlVFtMRpIraFKvv5yYrB_PwQqoOp0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=-Z2mBUus7wXGO1R7MEF0pQ&_nc_ss=7a22e&oh=00_Af4nNl9Pxdl0OCUDkmvszm6MAFZilSkP4QrPH7908jS5Ww&oe=6A1BD193
DWtmdFkDUtP,https://www.instagram.com/reel/DWtmdFkDUtP/,clips,2026-04-04T14:15:16.000Z,1775312116,150795,4361,491,99.56700134277344,"💯 CAIXINHA POLÊMICA é um formato “carta na manga” pra você usar quando receber aquela mensagem desagradável… a partir de hoje você nunca mais pensa em desistir quando receber um Hate, mas sim aproveita e faz esse formato!   Topa o Desafio? Escreva FORMATO CRIATIVO para acessar a plataforma, lá tem uma curadoria de referências pra você criar usando ele e na comunidade tem aula ao vivo de como editar esse formato!",https://scontent-for2-2.cdninstagram.com/v/t51.82787-15/660856945_18544423339070133_4446401496292669781_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=Mzg2NzkxNjc3OTU4NjkzMTUzNTE4NTQ0NDIzMzM2MDcwMTMz.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=D9oM4CPOk2IQ7kNvwFhTr6K&_nc_oc=Adprg-mt1KvT45tPdzwJusB3_5oWb_aXyGc6T7c2ULcUjLRHQfRhbAJMgZvgaZb-Z3A&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-for2-2.cdninstagram.com&_nc_gid=-Z2mBUus7wXGO1R7MEF0pQ&_nc_ss=7a22e&oh=00_Af6i2TNszj8c5KamCD9vgmX_XXMApPmRf-FtRxUaYQsxAQ&oe=6A1BC71A
