shortcode,url,type,taken_at,timestamp,views,likes,comments,duration,caption,thumbnail
DAHZYnev88h,https://www.instagram.com/reel/DAHZYnev88h/,clips,2024-09-19T22:32:28.000Z,1726785148,,123,3,,"Deus é tão perfeito, que fez nevar no nosso último dia de viagem ❤️ Eu desejo que você tenha a oportunidade de viver uma experiência como essa   #bariloche #argentina #viagem #neve",https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503226877_3893575184241808_6412650965352562711_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzQ2MDg0NjQ4MTQ3OTU1MjgwMQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=yH4gVIp2MbIQ7kNvwGdlggS&_nc_oc=AdoQYjiuunOG95w0wPdljKQTdf52w2dFR9XVz8K8Xep8Q8nnGXYGVPFaeNr9Tl5SZ6RNvojXjG8MLYd8lFKYqBB0&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=vRLjr99x9awUIqMdrwmnHg&_nc_ss=7a22e&oh=00_Af41gwgZi9IvG0kT0QTCA6PySNDmpik5tbauVWjI8vGLAA&oe=6A1D8A5E
DAHG-TxvtfA,https://www.instagram.com/reel/DAHG-TxvtfA/,clips,2024-09-19T19:54:31.000Z,1726775671,,224,22,,O anúncio já vem pronto haha 🤣,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/499460708_604069495349707_4823971736211554555_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzQ2MDc2NTUwODc3OTgyNTA4OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=fnXZdt0YbNoQ7kNvwEbzlA-&_nc_oc=AdrStAySRtOIz4j0w2JGII_lzmEfCL0VbdIPsR5TOdWowc7Ct_4K6aINxUjVr1cnVhl1QCa58EtJf5V4oG7M1tGa&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=BOWny5xKjcTaUiliO4no1Q&_nc_ss=7a22e&oh=00_Af4y1IFeRH8R88dEPjxkN1LoGwl0Cqmh9uh-cagTiu-OPQ&oe=6A1D8FA2
DAEP18rPvme,https://www.instagram.com/reel/DAEP18rPvme/,clips,2024-09-18T17:10:58.000Z,1726679458,,215,7,,Apenas continue… ♾️,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503841869_1774417743169816_8830785823543010190_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzQ1OTk2MDA5MTcwNzM3Mzk4Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=_byglFuAVXgQ7kNvwGyoJEI&_nc_oc=Adq5DyWYRbPxSSwU8NNxctxZSt1N9yG21lV6jO6Jdp-GCotwuExHS8gXwGyFxL7lSyA2B23jVT5AS91eB7xgEi1-&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=BOWny5xKjcTaUiliO4no1Q&_nc_ss=7a22e&oh=00_Af720XEqz7r4fnh1cRYK7As-LmhUGgnz10xFqOYxKLh4oA&oe=6A1D86BC
DADlyuMOGze,https://www.instagram.com/reel/DADlyuMOGze/,clips,2024-09-18T11:05:58.000Z,1726657558,,314,15,,"E pensar que há 6 anos atrás, eu só queria ganhar 5k.   Essa é a importância de ter no nosso mercado digital, cursos on-line que vendem todos os dias, com funis perpétuos automatizados e o principal DAR UM PASSO DE CADA VEZ!   Não busque o resultado rápido, mas o resultado crescente e constante  Eu sou prova do que “acontece se a gente não desistir” ♾️",https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/497520635_993393022962577_3501078435995136413_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzQ1OTc3NTE1MjA0MjU2ODkyNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=6Ui8eOaH3OgQ7kNvwHsAk9Y&_nc_oc=AdpLpv9NImZJTHLC3SvYRM_jgawychb00G_bMcn1j8jT926p6jsAFTlOWBfrVEW7vd-hQSqPpD3pKWeHms2tzfUe&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=BOWny5xKjcTaUiliO4no1Q&_nc_ss=7a22e&oh=00_Af7sgqXduFcRIKDohMqzkQqDa-xeLSGW9En7-ij2Tg-DKw&oe=6A1D86FC
DACFZVAOvMU,https://www.instagram.com/reel/DACFZVAOvMU/,clips,2024-09-17T21:00:00.000Z,1726606800,,641,8,,"Micha Menezes encontrou algo que transformou sua vida: ele decidiu ensinar o que já executava com maestria na empresa em que trabalhava. Criou um infoproduto sobre anúncios, e em apenas 20 dias, alcançou sua primeira venda de 15 mil reais. Esse foi o início do seu sucesso!  E você? Qual é o seu talento? Pense naquilo que você faz com excelência. Esse pode ser o seu primeiro passo para gerar uma nova fonte de renda. 💡🚀  #Empreendedorismo #Infoproduto #MarketingDigital #Sucesso #Fé #primeiropassos",https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/506345332_697886786470778_6532408510584587139_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzQ1OTM1MTE5NDU0NTg3Nzc4MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjcyMC5zZHIudmlkZW9fZGVmYXVsdF9jb3Zlcl9mcmFtZS5DMyJ9&_nc_ohc=dLG3rMh-Qy0Q7kNvwF25BZb&_nc_oc=Adq9JI2QfyMM_hnHjSLgC2nbpHtfXxuLsvFWdPekXfHaUldsuJrd32DGQU3-K0M9ABa66mmwa7DYyeo4mBSBCgGF&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=BOWny5xKjcTaUiliO4no1Q&_nc_ss=7a22e&oh=00_Af4bIDf3B86gqnjisey1Bkfggi34VvCjajBcx8Q4aFG13g&oe=6A1D96F7
C__cIT_pSJf,https://www.instagram.com/reel/C__cIT_pSJf/,clips,2024-09-16T21:00:14.000Z,1726520414,,87,0,,O enredo que eu utilizo nos meus anúncios !  #michamenezes #perpetuo #marketingdigital #trafegopago,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503199056_1257417565727432_5326052605322259156_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzQ1ODYwNjc1NTM3MDgzNjU3NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=pTLKpqtp8BQQ7kNvwGFeOuh&_nc_oc=Adq80vrZ3JDybEmCu2kxMC8FTjql872IuX0wzr2dTcOQh4t4ELh5lRBZiZt2a8ZjB-bexdPTsCuP35B85_fh9h4m&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=BOWny5xKjcTaUiliO4no1Q&_nc_ss=7a22e&oh=00_Af7R_Hif4FFmmPkoQDbTU-IjMe1oNfKHdQ9HfBMfVjYLFQ&oe=6A1D7795
C_8W3hEO71M,https://www.instagram.com/reel/C_8W3hEO71M/,clips,2024-09-15T15:38:53.000Z,1726414733,,385,11,,Isso aqui é absurdo 🇦🇷  #viagem #bariloche #neve #paisagem,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503120499_695274629891494_6524177751413390323_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzQ1NzczOTE4NjAxMjY2NzIxMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=HtvwdSoijfwQ7kNvwHjGQ1b&_nc_oc=Ado0ELRyLoBKbtCLgLv0TiuNgAkcU4H1RDqvCozIJ3HsmInQ3Jae9jcugOnFiE9jgDVFpfs0fbX2E8d5Lxe4Qlxa&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=BOWny5xKjcTaUiliO4no1Q&_nc_ss=7a22e&oh=00_Af6busynxDlGx0xZCldWdrY_3hIVYa49pcqz6gfzoEB9IA&oe=6A1D98BC
C_3uBQuKq1v,https://www.instagram.com/reel/C_3uBQuKq1v/,clips,2024-09-13T21:00:13.000Z,1726261213,,168,2,,Entenda como funciona a estratégia de Order Bump e aumente sua lucratividade  #michamenezes #perpetuo #marketingdigital #trafegopago,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/499941998_1207649637173668_8980486627315386314_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzQ1NjQzMzYzNTg0MzU1MDU3NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=EMUzqHpspboQ7kNvwEFCO4M&_nc_oc=Adr1S4OTc3gRNl8qMJ85lpdTKyUsm7GZfbPAvlhZYHzpJiGN5fEzyWyiNxBg3s3QIHA-YuUgeXJfN_tWeFCsHElF&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=-P_xS0AHcX-gySfBvIN-Cg&_nc_ss=7a22e&oh=00_Af4LHP17M_dF3MX-Qx81J0yB7j3C3R2IcK5zJj8q094ZRw&oe=6A1D8D42
C_1NfldO56v,https://www.instagram.com/reel/C_1NfldO56v/,clips,2024-09-12T21:00:00.000Z,1726174800,,151,9,,"Confira o episódio de hoje do *Backstage Podcast* às 18h! 🎙️ Com a participação especial do @michamenezes e nosso host @marcellonicolielo , exploramos o universo da gestão de tráfego e criação de infoprodutos. 🔥   Micha compartilha sua jornada e o propósito de transformar o marketing digital em uma ferramenta poderosa para impactar vidas, superando desafios e acreditando no próprio potencial.   Não perca esses insights valiosos para quem quer crescer e fazer a diferença!   #Podcast #MarketingDigital #GestãoDeTráfego #Infoprodutos #CrescimentoPessoal #BackstagePodcast",https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/504098546_1046144900449039_5684732377586415395_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzQ1NTcyNzYzNDIwNDA0MDg3OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=eIPpxSm73MMQ7kNvwEYrhZx&_nc_oc=AdrFtQPYemLkFs23m__PekSF-cGJrr5z9XrYNgH6jI4BH6GN7BFXwJtXicZ1G7yyKMkVD3ASsCbGqL4F07NpGUP3&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=-P_xS0AHcX-gySfBvIN-Cg&_nc_ss=7a22e&oh=00_Af7AQGlMsQn0raq9CelpojEG0jkbUcq9vK3926_YO5EOmg&oe=6A1D6AD2
C_wLUfMPhE1,https://www.instagram.com/reel/C_wLUfMPhE1/,clips,2024-09-10T22:06:37.000Z,1726005997,,461,70,,Que jogue a primeira pedra quem nunca passou por isso no tráfego 🌚  #marketingdigital #trafegopago #marketing,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/502287495_733813989306908_6408947283544131597_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzQ1NDMxMDcwMDU4NTcxODA2OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=N9PpBhGtjCAQ7kNvwHZ52GC&_nc_oc=AdoWj2aIK2zsKfgNn0FkIQ33RC8qQqiT5ZqyKtMB7gNy1EIocSuAogZitHVi6X8WmjeB7uRGlz5CKXVBoguNdDtP&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=-P_xS0AHcX-gySfBvIN-Cg&_nc_ss=7a22e&oh=00_Af7KobH9F2QtB9hRVxuKV1j_IMKaJP0wnfkq12fEU6Cs1Q&oe=6A1D84EA
C_ta09uqpIz,https://www.instagram.com/reel/C_ta09uqpIz/,clips,2024-09-09T21:00:14.000Z,1725915614,,369,8,,Como criar um produto que vende de forma simples todos os dias!  #michamenezes #perpetuo #marketingdigital #trafegopago,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/502634890_1011765001125979_1348144391383512840_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzQ1MzUzNDQ3ODE2NjI5OTE4Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=-OvrWepQp3MQ7kNvwE78GgS&_nc_oc=Adr8foFXWSxV0gB-BMQXIsxdNMWxIuialR7OEK8a3aKZTGFjd8tcs42YjH6G0exaciEOtglvwmRCvE9hIOQaYNQi&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=-P_xS0AHcX-gySfBvIN-Cg&_nc_ss=7a22e&oh=00_Af55yzpekaVMLpBoZT_7xf1vp-tavxBPt53tger4NT5DnQ&oe=6A1D8C1D
C_qVWWFOsNq,https://www.instagram.com/reel/C_qVWWFOsNq/,clips,2024-09-08T15:39:55.000Z,1725809995,,796,38,,Pressãaaaaao Lagoinhaaaaa!  Último Groove antes das férias 🎊,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503514834_716029307586732_5676248198667178857_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzQ1MjY2NTk1ODg0ODE4NTE5NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=bqYx8cEUKy4Q7kNvwHYELR3&_nc_oc=AdpdSj6c9IUBDKYGkHDEFc96keSYZEsjsWNcenwtzCYRLfTa_ItRZRCt7ERaVvs51e98EZ48pob_QVtVe6Upaoq4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af55oSOJFHoUmP5eZOrp8SRiIl8n8L-8BLZk8BMjzYbL-Q&oe=6A1D76D5
C_ne8BBuGmN,https://www.instagram.com/reel/C_ne8BBuGmN/,clips,2024-09-07T13:04:58.000Z,1725714298,,3040,56,,"Se você é especialista, tenho certeza que a sua cabeça fica assim o dia inteiro 🙃  #marketingdigital #perpetuo #trafegopago",https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503618840_1247131373383603_196719435477116777_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzQ1MTg2MzcwNTA2OTMxNjQ5Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=Qj3fZd0AWxsQ7kNvwHz77m4&_nc_oc=AdoAX3gevmZbWVcHqfIlxEVh86pJh5fnAdBELhy5k_gNsPsBSue0Jkmv9wqSRM6Mq4ekew_oWb-gozzniD2-pda-&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af7L52zvGouZPaTcRT7Tzku7ZECz2pk9x-6p3N2jVqGrzA&oe=6A1D7B9D
C_lsHcKhPnz,https://www.instagram.com/reel/C_lsHcKhPnz/,clips,2024-09-06T21:00:39.000Z,1725656439,,263,10,,Como Criar Anúncios de Sucesso. Dicas Imperdíveis  #michamenezes #perpetuo #marketingdigital #trafegopago,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503242981_1516426909728074_2666643514632957213_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzQ1MTM1ODcxNDc3MzQzNjkxNQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=otxIcqj4aiwQ7kNvwFZCfn7&_nc_oc=AdpnFQt4p2XlwFGJCB03XCU761gifF5CowAS0aIZodOMGIJBN4NiNj4r2Ymsy9i1vLNHFmA9zYAvZxB8i3e90CQy&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af7pIHuj7Rn4me4Gfw5W47pyiIaeRpVLK9J0NmdaProa0g&oe=6A1D94DF
C_lOOQMuJTO,https://www.instagram.com/reel/C_lOOQMuJTO/,clips,2024-09-06T16:01:08.000Z,1725638468,,222,29,,"E você ainda diz: “essa ideia é tão boa, que eu não vou esquecer…”  Não anota, volta a dormir e esquece 🤣  #empreendedorismo #marketingdigital",https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/501678187_1440489876949160_1860913443633497094_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzQ1MTIyNzI0MTU2NjQ3NTQ3MA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=amJyoxPIN94Q7kNvwEUvdcL&_nc_oc=Adqe9ss8HK7UnJZiumro8HlbWpBUDf7Ig1JIiMKxubPJWDjXrxJSQem2kAMYBbyb89LU_V6tQz9mcRksMKk5VtUh&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af4qlCxzJayMti0F6U6LsfZKnVSVMlT7DwjUV6G03fnNVg&oe=6A1D969F
C_ik74OuboH,https://www.instagram.com/reel/C_ik74OuboH/,clips,2024-09-05T15:20:49.000Z,1725549649,,123,11,,"#tbt do Fire, fazendo mais uma vítima nos bastidores  @ricardomaxxima 🤣🤣",https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503070352_582287278248404_6378100734365417089_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzQ1MDQ4MjcwOTAxOTM0MzM2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=EcplZtoq90oQ7kNvwGoiFLK&_nc_oc=AdrhWQduUEx8sIlo56-X9kSpGr1iz3mBCJ4Dl51Tab69LWsgujYqbZbmLZcwmaDtF8q4XjzdJ8bHWgaRdJ82eYto&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af4h86duV-5gebS3WwEjyCAvCnkpRA3Q85Dfv23OuIoRhQ&oe=6A1D7924
C_g4Or6vItZ,https://www.instagram.com/reel/C_g4Or6vItZ/,clips,2024-09-04T23:30:00.000Z,1725492600,,86,1,,Existe uma maneira mais inteligente de fazer isso Compartilhe com seu sócio!!   #marketingdigital #trafegopago,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503047387_2716173705250628_9050682780668550479_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzQ1MDAwNDYxNDM5OTQyOTQ2NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=SczJg5-DdjwQ7kNvwGXeio-&_nc_oc=AdqmjlxAoJzvsvTe4-dwEQRQyRBE86VFmAwvP9pk5CMudJxqDlK_uch3nAedNUONzhcOhB3SmiEsoBp0qq38WZ8E&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af4qW-uV-62aX1sRhVxZBlKIAM-RGthW7_cgkTyopsTJPQ&oe=6A1D98BC
C_gqlJPvRcn,https://www.instagram.com/reel/C_gqlJPvRcn/,clips,2024-09-04T21:31:33.000Z,1725485493,,512,50,,Esqueci de alguma? 🤣  #marketingdigital #trafegopago,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/502643207_681917997948328_589718386221885818_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzQ0OTk0NDU4NTA2NzYzMjQyMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEwODAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=TMXTcYf_cA4Q7kNvwENA7KF&_nc_oc=AdqsJsjrIj-396VHsIysbx6zuQ62gd22DeOOjMqUlgcFoXxmZ89f8RWPfyYzg_Nx6i3XrXK0t_DPbE7962deZaVk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af6PbE4fbVL2EIXOtZuB8uCfUKKvbFHwLZUD439oGrWpSg&oe=6A1D9440
C_dFGmvuF-m,https://www.instagram.com/reel/C_dFGmvuF-m/,clips,2024-09-03T12:06:24.000Z,1725365184,,248,30,,Vai fazer lançamento de novo?,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/503103598_1421696372299295_3796941852324081241_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzQ0ODkzNTMzMzc4Nzg4NTQ3OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=WLMOFelJhj0Q7kNvwF3jCI4&_nc_oc=Adq6P_KYfJh3eGwYAk8I4GbsEbWFH2msOco8uqMZR224LspIC227vvBOrfswsqZZ8DFwWPQpfWcGZcG5GRTwm016&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af6c0Bh0GilYCx3tk3PoaxxmQtcKJq3AUgzy6eyRLEqAVQ&oe=6A1D6BC0
C_bsP57PXVM,https://www.instagram.com/reel/C_bsP57PXVM/,clips,2024-09-02T23:10:04.000Z,1725318604,,8067,77,,O que a pizza tem a ver com a quantidade de vendas que você faz…   #marketingdigital #michamenezes #perpetuo #trafegopago #pizza,https://instagram.ffor25-1.fna.fbcdn.net/v/t51.71878-15/504241449_1428071758612575_5044940797331253469_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzQ0ODU0NDU0NjcxODA1MzcwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNMSVBTLnhwaWRzLjEyOTAuc2RyLnZpZGVvX2RlZmF1bHRfY292ZXJfZnJhbWUuQzMifQ%3D%3D&_nc_ohc=Uu4vTbUeHB8Q7kNvwG3-2y0&_nc_oc=AdqWL59yr86GjyYOvBU1N0e19FfHmtXE78vJY8Sd0RCC6Byvjaz5gll9lXTP-pjJUBurWjPvKoQSy0T8S_u9XHOt&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=instagram.ffor25-1.fna&_nc_gid=K9own27BN_28KMO4oHYcPA&_nc_ss=7a22e&oh=00_Af74E0IgKTxsTfQCrqQt5-w5fcOGoOX_gcWrDpulzLrj_Q&oe=6A1D8971
